									
Millis	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
22766	85	50	25	87	61	37	96	63	38
22772	87	49	26	86	61	37	96	63	40
22777	87	51	26	87	61	37	96	64	39
22784	82	50	26	87	61	37	96	63	39
22790	88	50	26	86	61	37	96	63	39
22795	93	51	26	86	61	37	96	64	38
22801	93	48	26	86	62	36	95	63	38
22806	73	52	27	87	61	35	95	64	39
22812	83	49	26	86	61	36	95	64	38
22818	93	50	26	87	61	36	95	64	39
22823	90	50	26	86	61	36	95	64	38
22830	80	48	28	87	61	36	95	64	38
22835	83	49	26	87	62	36	95	64	39
22841	86	49	26	87	61	36	95	64	39
22846	83	50	27	87	62	36	95	64	39
22852	82	50	26	87	61	36	95	64	39
22858	82	50	27	87	61	37	96	64	39
22863	86	50	26	86	61	37	96	63	38
22870	86	50	26	87	61	36	96	63	39
22875	90	51	27	86	62	37	96	63	39
22881	84	50	26	87	62	36	96	63	38
22887	86	50	26	87	61	36	96	63	39
22892	81	50	27	87	61	37	97	63	39
22898	89	51	26	87	61	37	97	63	39
22903	84	51	26	86	60	37	97	62	39
22910	85	49	26	86	61	38	97	62	39
22916	90	50	26	87	61	37	97	62	39
22921	86	50	26	86	62	38	98	62	40
22927	83	50	26	86	61	38	97	62	39
22932	81	50	27	87	61	37	98	62	39
22938	89	50	27	86	62	38	98	62	39
22944	86	50	26	87	61	37	98	62	39
22949	82	50	26	86	61	37	98	62	39
22956	87	51	27	87	61	38	97	62	39
22961	82	50	27	87	62	37	97	62	39
22967	78	50	27	86	61	38	97	62	39
22973	77	51	27	87	61	37	97	62	39
22978	91	51	26	87	61	38	97	62	39
22984	89	51	27	87	62	37	97	62	39
22989	87	50	26	87	62	37	97	62	39
22996	89	50	27	87	62	37	97	63	39
23002	82	49	28	86	62	38	96	62	39
23007	84	52	26	86	61	37	96	63	39
23013	87	50	26	86	62	38	96	63	39
23018	88	51	26	87	61	37	96	63	39
23024	83	50	26	86	62	37	96	63	39
23030	75	51	27	87	62	36	96	63	39
23035	82	50	27	86	62	38	96	63	39
23042	83	50	26	86	62	37	96	63	38
23047	86	51	27	86	62	37	96	63	39
23053	79	51	27	87	63	36	96	63	39
23059	90	50	26	87	62	37	96	63	39
23064	77	51	27	87	63	36	96	63	38
23070	82	50	27	86	63	37	95	63	38
23075	86	51	26	87	62	36	96	64	38
23082	83	49	27	86	63	37	96	63	38
23087	83	51	27	87	62	35	96	64	38
23093	81	49	27	87	63	36	96	64	38
23099	84	51	26	87	63	36	96	64	38
23104	84	50	27	87	63	36	96	64	38
23110	78	50	25	86	63	36	96	64	38
23115	85	50	27	87	64	36	96	64	38
23121	82	50	27	86	63	37	95	64	38
23128	79	52	26	87	63	36	95	64	38
23133	84	52	26	86	63	37	95	64	38
23139	89	51	27	87	63	37	95	64	38
23144	78	51	26	86	64	36	95	64	39
23150	82	50	27	87	64	36	95	64	39
23155	85	51	26	87	63	37	95	64	39
23161	82	49	26	87	63	37	94	64	39
23168	76	51	26	87	63	36	94	64	40
23173	78	50	27	86	64	37	94	64	39
23179	82	50	27	87	63	36	94	64	39
23184	84	49	29	86	64	37	94	64	39
23190	81	50	27	87	64	35	94	64	39
23196	84	50	27	87	64	36	94	64	39
23201	87	51	27	86	64	36	93	64	39
23207	88	50	27	87	64	36	93	64	40
23213	83	50	27	87	64	36	93	64	39
23219	80	52	25	87	64	35	93	64	39
23224	79	51	27	86	64	36	93	64	39
23230	82	51	27	87	64	35	93	64	39
23236	85	50	27	87	65	36	93	65	39
23241	86	49	26	86	64	36	93	64	38
23247	77	51	27	87	64	35	93	64	39
23253	85	50	26	87	64	36	93	65	41
23259	88	50	27	87	64	36	93	64	39
23265	82	50	27	87	64	35	93	64	39
23270	90	50	26	87	64	36	93	64	39
23276	89	50	26	87	64	36	94	64	39
23281	87	50	26	87	64	36	94	64	39
23287	85	50	26	87	64	36	94	64	39
23294	89	51	26	87	64	36	94	64	39
23299	86	50	26	86	64	37	94	64	39
23305	89	51	26	86	64	36	94	64	40
23310	97	50	25	86	64	37	94	64	39
23316	88	51	27	87	65	37	94	64	39
23322	83	51	27	87	62	36	94	64	39
23327	81	50	27	87	65	37	95	64	39
23333	86	50	28	87	64	37	95	64	40
23339	85	49	27	86	64	37	95	64	39
23345	83	51	26	87	63	37	95	64	40
23351	82	50	26	87	64	37	95	64	39
23356	89	50	26	87	64	38	95	64	39
23362	85	51	26	87	64	37	95	64	39
23367	84	50	26	87	64	37	95	64	39
23373	84	49	26	86	64	37	95	64	39
23380	91	50	26	86	64	37	95	63	39
23385	86	52	25	87	63	36	95	64	39
23391	89	49	26	86	64	37	95	64	39
23396	91	51	26	87	65	37	94	64	39
23402	90	50	26	87	64	36	94	64	39
23408	81	50	27	87	64	36	94	64	39
23413	82	50	27	87	64	36	94	64	40
23419	87	51	26	87	64	37	94	64	39
23426	82	50	26	86	64	37	94	64	40
23431	83	50	26	87	63	36	93	64	39
23437	87	50	27	87	64	36	94	64	41
23442	89	50	26	86	64	37	93	64	39
23448	83	51	26	87	63	36	93	64	38
23454	85	50	27	87	64	36	94	64	41
23459	87	50	26	87	64	36	94	64	40
23466	87	50	26	86	64	36	93	64	40
23471	84	50	26	87	63	36	93	65	40
23477	92	50	26	87	64	36	93	64	39
23483	83	50	26	87	64	36	93	64	39
23488	78	51	26	87	64	35	93	65	39
23494	86	50	27	87	64	36	93	65	39
23499	88	51	27	87	64	35	93	65	39
23505	84	50	26	87	64	35	93	65	39
23512	88	49	25	87	64	35	93	65	38
23517	89	50	27	87	64	36	93	65	39
23523	85	50	27	86	64	36	93	65	38
23528	78	52	28	87	64	35	94	65	39
23534	86	49	27	87	64	36	94	65	39
23540	84	52	27	87	63	35	93	65	38
23545	87	49	27	87	64	36	94	65	39
23552	84	50	26	86	64	36	94	65	38
23557	79	51	28	87	64	36	94	65	39
23563	78	52	25	87	63	35	94	64	39
23569	85	50	27	86	64	36	94	64	39
23574	85	50	27	87	63	36	94	64	39
23580	83	51	27	87	64	36	94	64	39
23585	85	51	27	87	63	36	94	64	39
23591	85	50	27	86	63	37	94	64	39
23598	87	51	26	86	63	37	95	64	39
23603	81	51	27	87	63	36	95	64	38
23609	88	49	27	86	63	37	95	64	39
23614	86	49	26	87	63	37	95	64	39
23620	91	50	26	86	63	37	95	63	39
23626	89	51	26	87	63	36	95	63	38
23631	86	50	26	87	63	37	96	63	39
23638	76	52	27	88	62	36	96	63	38
23643	85	50	27	86	63	37	96	63	38
23649	84	51	26	87	62	37	96	63	38
23654	87	50	26	87	63	37	97	63	38
23660	83	49	27	86	63	38	96	62	38
23666	81	49	26	87	62	37	97	62	38
23671	84	50	26	86	62	37	97	62	38
23678	85	50	27	87	63	37	97	62	38
23683	87	50	27	86	61	37	97	62	38
23689	90	49	26	86	62	38	98	62	38
23695	90	50	26	87	62	37	98	62	39
23700	89	50	26	86	62	38	97	62	38
23706	86	52	25	86	61	38	98	62	38
23711	86	50	25	87	62	37	98	62	39
23717	86	50	26	87	62	38	97	62	39
23723	81	51	26	86	61	38	98	62	39
23729	80	50	26	87	62	37	97	62	39
23735	88	51	27	87	61	38	97	62	40
23740	82	51	26	87	61	37	97	62	40
23746	89	49	27	86	61	38	97	62	39
23751	84	50	25	87	61	37	97	62	40
23757	88	50	27	86	62	38	97	63	40
23764	83	51	26	87	61	37	97	62	40
23769	91	49	26	86	61	38	97	63	39
23775	86	51	27	87	61	37	96	63	39
23780	89	48	27	87	61	37	96	63	40
23786	87	50	26	87	61	37	96	63	39
23792	86	51	26	87	60	37	96	63	40
23797	87	50	27	86	61	37	96	63	39
23803	88	50	26	86	61	36	95	63	39
23809	82	50	26	87	61	36	96	63	39
23815	97	50	26	87	61	36	96	64	39
23820	91	50	26	86	61	37	95	63	38
23826	87	51	28	87	61	36	95	63	38
23832	89	50	26	86	62	36	95	64	39
23837	85	50	26	87	61	36	95	64	38
23843	85	51	26	86	61	36	95	64	39
23849	85	51	26	87	61	36	95	64	38
23855	88	50	26	87	61	36	95	64	39
23861	88	50	27	86	62	36	95	64	39
23866	84	50	27	86	61	36	95	64	39
23872	84	50	25	87	61	36	95	64	39
23877	86	50	27	87	61	36	96	64	39
23883	87	50	26	87	61	36	96	63	39
23889	79	49	27	87	61	36	96	63	38
23895	87	50	27	87	61	37	96	63	39
23901	80	49	26	87	61	37	96	63	39
23906	82	50	26	87	61	37	96	63	39
23912	84	50	26	86	61	37	97	63	39
23918	86	51	26	87	61	38	97	63	39
23923	82	51	26	87	60	37	97	63	39
23929	93	50	26	86	62	37	97	63	40
23935	87	50	28	87	61	38	97	63	39
23941	87	50	27	86	60	37	97	62	39
23947	87	50	27	86	61	38	98	63	40
23952	84	52	28	87	61	38	98	63	39
23958	87	51	26	86	61	38	98	62	39
23963	86	50	27	86	61	38	97	62	39
23969	87	50	27	86	61	38	97	62	39
23975	84	50	26	87	62	38	97	62	39
23981	86	50	26	86	61	38	97	62	39
23987	85	51	26	87	61	37	97	62	39
23992	82	49	26	86	62	38	97	62	39
23998	84	52	26	87	61	37	97	62	39
24004	91	49	27	87	63	37	97	62	39
24009	82	51	26	86	61	38	97	62	39
24015	88	50	26	87	62	38	97	63	39
24021	80	49	27	86	62	37	96	62	39
24027	101	49	26	86	61	38	96	63	39
24033	86	51	26	87	62	36	96	63	39
24038	96	50	25	86	62	38	96	63	39
24044	86	51	26	87	62	36	96	63	39
24049	85	50	26	87	61	37	96	63	39
24055	89	50	26	87	63	37	96	63	39
24060	87	51	26	86	62	37	96	63	39
24067	92	50	26	86	62	36	96	63	39
24073	85	50	27	87	62	36	96	63	39
24078	89	50	26	87	63	37	96	63	38
24084	82	51	27	87	62	36	96	63	38
24089	84	50	27	87	63	36	96	63	38
24095	90	51	26	87	62	36	96	64	38
24101	83	49	26	87	63	36	96	63	38
24107	86	51	27	86	62	36	96	64	38
24113	82	51	26	87	63	36	96	64	38
24118	83	50	26	87	63	36	96	64	38
24124	84	50	26	87	63	35	95	64	38
24130	86	50	26	86	63	36	95	64	38
24135	96	51	26	87	63	36	96	64	38
24141	87	49	27	86	63	37	95	64	38
24146	84	51	27	87	63	36	95	64	38
24153	84	49	27	87	63	37	95	64	38
24158	92	49	27	86	64	37	95	64	39
24164	89	52	26	87	63	36	95	64	39
24170	84	50	27	86	63	36	95	64	39
24175	86	51	27	87	64	37	95	64	39
24181	80	49	27	87	63	36	94	64	39
24186	89	51	26	87	63	37	94	64	39
24193	84	51	25	87	63	36	94	64	39
24199	82	51	26	86	63	37	94	64	39
24204	79	51	27	87	64	36	94	64	39
24210	83	49	27	86	63	36	93	64	39
24215	91	51	27	87	64	36	94	64	40
24221	81	51	26	87	64	36	93	64	39
24226	87	50	26	87	64	36	93	64	39
24233	80	50	27	87	64	36	93	64	39
24239	87	50	27	86	64	37	93	64	39
24244	75	52	27	86	63	35	93	64	39
24250	84	50	27	86	64	36	93	64	39
24255	83	51	27	87	64	35	93	64	40
24261	86	50	26	87	64	36	93	64	40
24267	85	52	26	87	63	36	93	64	39
24272	85	50	27	87	64	36	93	65	38
24279	88	50	26	87	64	35	93	65	40
24284	84	51	27	87	64	36	93	64	38
24290	79	49	26	87	64	36	94	64	39
24295	90	48	26	87	64	37	94	65	39
24301	81	50	26	87	64	36	94	64	39
24307	90	51	27	86	64	36	94	64	39
24312	86	50	27	86	64	37	94	64	39
24319	93	49	27	86	64	37	94	64	38
24324	89	51	26	87	63	36	94	64	40
24330	102	49	25	86	64	37	95	64	39
24336	83	50	27	87	65	37	94	64	39
24341	82	50	26	87	64	37	95	64	39
24347	84	49	27	86	63	37	95	64	39
24352	82	51	27	87	64	37	95	64	39
24358	87	49	26	86	64	38	95	64	39
24365	85	50	26	87	64	37	95	64	39
24370	85	50	27	87	63	37	95	64	39
24376	90	51	26	87	64	37	95	64	39
24381	90	50	26	86	64	38	95	63	39
24387	77	51	27	86	64	37	95	64	38
24393	85	51	27	86	64	37	95	64	39
24398	89	50	25	87	64	37	95	64	39
24405	86	49	27	87	65	36	95	63	39
24410	84	50	27	87	63	37	95	64	39
24416	80	50	27	86	65	37	95	64	39
24422	92	50	27	86	64	37	94	64	39
24427	92	50	27	86	64	37	94	64	39
24433	87	51	26	87	64	36	94	64	40
24438	91	50	27	86	64	37	94	64	39
24444	86	50	27	87	64	36	94	64	40
24451	84	50	27	86	64	37	93	64	39
24456	94	50	27	87	64	37	94	64	40
24462	81	51	26	87	63	36	93	64	39
24467	82	50	26	87	64	36	93	64	40
24473	87	50	26	87	64	36	94	64	41
24479	86	50	26	87	64	36	93	64	40
24484	87	51	26	86	64	36	93	65	39
24491	84	51	26	87	63	36	93	65	40
24496	89	50	27	87	64	36	93	65	39
24502	91	50	27	87	64	35	93	65	39
24508	86	50	27	87	64	36	93	65	39
24513	84	50	27	87	64	35	93	65	39
24519	88	50	27	87	64	36	93	65	39
24524	81	51	26	87	64	35	93	65	39
24530	80	49	27	87	64	36	93	65	38
24537	89	49	27	87	64	36	93	65	39
24542	84	51	27	86	64	35	93	65	39
24548	82	49	27	87	64	35	93	65	39
24553	84	50	26	87	64	36	93	65	38
24559	82	51	25	86	63	35	93	65	38
24565	75	51	26	87	64	35	94	65	39
24570	91	50	26	86	64	36	93	65	38
24577	83	50	27	87	64	36	94	65	38
24582	81	51	26	87	63	35	94	64	38
24588	84	50	27	87	64	36	94	65	39
24594	88	51	27	87	64	36	94	65	39
24599	72	51	27	87	63	36	94	64	38
24605	87	50	26	86	63	37	94	64	39
24610	78	51	26	87	63	35	94	64	39
24617	89	50	26	86	63	37	95	64	39
24623	86	51	26	87	63	36	95	64	39
24628	90	51	25	86	63	37	95	64	38
24634	90	51	26	87	63	36	95	64	39
24639	86	49	26	86	63	38	95	63	39
24645	84	51	26	87	62	36	95	63	39
24651	84	49	27	87	63	37	96	63	38
24656	82	52	25	87	62	37	96	63	39
24663	80	50	26	87	63	37	96	63	38
24668	79	51	26	86	62	38	96	63	38
24674	82	52	26	87	63	36	97	63	38
24679	84	50	26	86	63	37	96	62	38
24685	97	51	27	87	62	37	97	62	38
24691	90	50	25	86	62	38	97	62	38
24696	94	51	26	87	62	37	97	62	38
24703	77	49	27	86	62	38	97	62	38
24708	86	48	27	87	63	37	97	62	38
24714	84	51	27	87	62	37	98	62	39
24719	87	50	27	86	62	38	98	62	39
24725	86	51	25	86	61	38	97	62	38
24731	82	51	27	87	62	38	97	62	39
24736	85	51	27	87	62	37	98	62	39
24742	87	51	25	86	61	38	97	62	39
24748	85	52	26	87	62	38	97	62	39
24754	93	50	26	86	62	38	98	62	40
24759	88	51	26	87	61	38	97	62	39
24765	89	50	27	86	62	38	97	62	40
24771	85	50	26	87	61	37	97	62	40
24776	86	51	27	86	61	38	97	63	40
24782	87	49	27	86	62	37	97	63	40
24788	89	50	27	86	61	37	96	63	39
24794	89	50	27	87	61	37	96	63	39
24800	87	50	27	87	61	37	97	63	40
24805	90	51	28	87	61	37	96	63	38
24811	86	50	26	86	61	37	96	63	40
24816	82	51	26	87	61	37	96	64	39
24822	86	52	26	87	61	36	96	63	39
24828	86	49	27	87	61	36	95	63	39
24834	87	50	26	87	61	36	96	64	38
24840	84	52	27	87	61	36	95	63	38
24845	83	49	27	86	61	36	95	64	39
24851	80	50	27	87	61	35	95	64	39
24856	89	50	27	87	62	36	96	64	39
24862	86	50	27	87	62	36	95	64	39
24868	83	50	27	87	61	36	95	64	38
24874	85	51	27	87	62	36	96	64	39
24880	81	50	26	87	61	36	95	64	38
24885	78	51	26	87	60	36	95	64	39
24891	82	50	27	86	61	36	95	64	39
24897	86	50	27	87	61	35	95	64	39
24902	86	50	27	87	61	36	96	63	38
24908	90	50	26	86	61	37	96	63	39
24913	88	51	27	87	61	36	96	64	39
24920	88	50	26	87	60	37	96	63	39
24926	86	50	26	87	61	37	97	63	39
24931	82	52	26	86	61	37	97	63	39
24937	96	50	26	87	61	37	97	63	39
24942	86	50	27	87	61	37	97	63	39
24948	87	50	27	86	61	38	97	62	39
24953	87	51	26	87	61	38	98	63	40
24960	85	51	26	86	61	38	98	62	39
24966	78	50	28	87	61	38	97	62	38
24971	81	49	27	87	61	37	98	62	39
24977	84	51	27	87	61	38	98	62	39
24982	81	52	26	87	60	37	97	62	39
24988	80	49	26	86	61	38	97	62	39
24994	89	50	27	87	61	37	97	62	39
24999	83	50	26	86	61	38	97	62	39
25006	77	51	26	87	61	36	97	62	39
25011	84	49	27	86	62	38	97	62	39
25017	85	51	27	87	62	37	97	62	39
25023	81	50	27	86	61	38	97	62	39
25028	84	51	25	87	61	37	97	62	39
25034	92	51	26	86	62	38	97	63	39
25039	91	50	26	86	61	38	96	62	39
25046	81	52	27	87	62	37	96	63	39
25052	85	49	26	86	62	37	96	63	39
25057	83	49	26	87	62	37	96	63	39
25063	89	49	27	86	62	37	96	63	39
25068	75	50	26	87	63	37	96	63	39
25074	91	50	26	87	62	37	96	63	39
25080	82	49	27	86	62	37	96	63	38
25086	89	50	27	86	63	37	96	63	38
25092	84	50	26	87	62	36	96	63	38
25097	88	50	27	87	63	36	96	63	38
25103	88	51	27	86	62	37	95	63	38
25109	86	52	25	87	62	36	95	63	38
25114	87	51	27	86	63	37	96	64	38
25120	87	51	26	87	62	36	96	64	38
25125	89	50	26	87	63	37	96	64	38
25132	83	50	26	87	62	36	96	64	38
25137	89	51	26	87	63	36	95	64	38
25143	83	51	26	87	62	36	96	64	38
25149	77	49	27	87	63	36	95	64	38
25154	83	50	27	86	63	37	95	64	39
25160	84	52	26	87	63	36	95	64	38
25165	82	51	27	86	63	37	95	64	38
25172	79	51	26	87	63	36	95	64	39
25178	80	50	27	87	64	37	95	64	39
25183	86	51	27	87	63	36	95	64	39
25189	86	50	26	87	63	36	95	64	39
25194	92	50	27	87	64	37	95	64	39
25200	87	51	27	87	63	36	94	64	39
25205	88	50	27	86	63	37	94	64	39
25211	77	50	26	87	63	36	94	64	39
25218	86	50	26	86	64	37	94	64	39
25223	83	51	26	87	63	35	94	64	40
25229	84	50	27	86	64	37	94	64	39
25234	82	50	27	87	64	36	94	64	39
25240	83	49	26	87	64	36	93	64	39
25246	81	51	27	86	63	36	93	64	39
25251	82	51	27	87	64	36	93	64	39
25258	84	51	26	87	63	36	93	64	39
25263	81	50	26	87	64	36	93	64	39
25269	83	49	26	87	64	36	93	64	39
25275	84	50	27	87	64	36	93	64	39
25280	85	50	26	87	64	36	93	64	40
25286	79	51	27	87	64	36	93	64	40
25291	80	50	27	86	64	36	93	64	39
25297	97	49	27	87	64	36	93	64	38
25304	85	50	26	87	64	35	93	64	40
25309	87	50	26	86	65	36	93	64	39
25315	82	50	27	87	64	36	93	64	39
25320	85	50	26	87	64	36	93	64	39
25326	86	50	25	87	64	36	94	64	39
25332	86	49	27	86	64	36	94	64	39
25337	90	50	27	87	64	37	94	64	39
25344	89	50	26	86	64	37	94	64	39
25349	82	49	28	87	64	37	94	64	39
25355	88	51	27	87	64	36	94	64	40
25361	92	50	27	86	64	37	94	64	39
25366	84	52	26	87	63	36	95	64	40
25372	83	51	26	86	64	38	95	64	40
25377	85	50	26	87	64	37	94	64	39
25383	89	50	26	87	63	37	95	64	40
25389	86	50	26	87	64	37	95	64	39
25395	89	50	26	87	64	38	95	64	39
25401	87	50	26	86	64	37	95	64	39
25406	88	50	26	86	64	37	95	64	39
25412	85	51	26	87	64	37	95	64	39
25418	84	50	27	87	64	36	95	64	39
25423	87	50	26	86	64	37	94	64	39
25430	82	51	27	87	65	37	94	64	39
25435	90	51	27	87	64	36	94	64	39
25441	89	50	26	87	64	36	94	64	39
25447	93	50	27	86	64	37	94	64	39
25452	85	50	27	87	64	37	94	64	40
25458	85	50	26	87	64	37	94	64	39
25463	84	52	26	87	64	37	94	64	39
25470	81	50	26	87	64	36	94	64	40
25476	87	50	27	87	64	37	94	64	40
25481	79	50	27	87	63	36	93	64	38
25487	85	51	26	87	63	36	94	64	41
25492	79	50	27	87	64	37	94	64	41
25498	82	51	26	87	64	36	93	64	40
25504	88	50	27	86	64	36	93	64	39
25509	81	50	26	87	63	35	93	64	40
25516	89	50	27	87	64	36	93	65	39
25521	90	49	26	87	64	35	93	64	39
25527	87	50	26	87	64	36	93	65	39
25533	88	49	27	87	64	35	93	65	39
25538	81	50	27	87	65	35	93	65	38
25544	84	50	27	87	64	35	93	65	39
25549	84	50	26	87	64	35	93	65	39
25556	90	51	27	86	64	36	93	65	39
25562	90	50	25	87	64	35	93	64	38
25567	90	50	26	86	63	36	93	65	38
25573	86	51	25	87	64	35	94	65	39
25578	86	51	26	87	64	36	93	65	39
25584	92	51	26	86	64	36	93	65	38
25590	87	50	26	86	63	35	94	64	39
25595	91	50	27	87	64	35	94	65	38
25602	87	50	28	87	64	36	94	64	39
25607	78	50	26	87	63	36	94	64	39
25613	78	50	27	87	63	36	94	64	39
25619	92	50	27	87	63	36	94	64	39
25624	79	50	26	87	63	36	95	64	39
25630	89	50	25	86	63	37	95	64	39
25635	85	50	27	87	63	36	95	64	39
25642	90	49	26	86	63	37	95	64	38
25648	85	51	27	87	63	36	95	64	38
25653	96	49	27	87	63	37	95	64	38
25659	80	52	26	87	63	36	96	64	39
25664	87	50	27	86	63	37	95	63	38
25670	82	51	26	87	62	36	96	63	38
25676	87	51	27	86	63	37	96	63	38
25681	84	51	26	86	62	37	96	63	38
25688	90	51	26	86	63	37	96	63	38
25693	88	50	27	86	63	38	97	63	38
25699	92	50	28	87	62	37	97	62	38
25704	82	51	26	87	62	37	97	63	39
25710	81	50	27	87	62	37	97	62	38
25716	86	51	27	87	62	37	97	62	38
25721	90	50	26	86	62	38	97	62	38
25728	78	51	26	87	62	36	97	62	39
25733	87	50	26	86	62	39	98	62	39
25739	83	51	26	87	61	36	97	62	38
25744	85	50	26	86	62	38	97	62	39
25750	84	50	26	86	61	38	97	62	39
25756	87	51	28	87	61	37	97	62	39
25761	92	50	27	86	61	38	98	62	39
25767	80	50	27	87	61	37	97	62	39
25773	89	49	26	86	62	38	97	62	40
25779	84	51	26	87	61	37	97	62	40
25784	87	50	27	86	61	38	97	62	40
25790	86	50	25	86	61	37	97	62	40
25796	92	49	26	86	61	38	97	63	40
25801	91	50	25	86	61	37	96	63	39
25807	87	51	26	86	61	37	96	63	38
25813	87	51	25	87	61	37	96	63	40
25819	91	51	26	87	61	37	96	63	39
25825	84	50	27	87	61	37	96	63	39
25830	81	50	27	86	61	37	96	63	39
25836	84	51	28	86	61	37	96	63	39
25841	83	49	27	86	61	37	96	63	39
25847	86	50	26	87	61	37	96	63	39
25854	85	49	27	87	61	37	96	64	38
25859	84	50	27	87	62	35	95	63	38
25865	90	50	27	86	61	36	96	64	39
25870	86	50	26	87	61	36	95	64	38
25876	85	50	27	87	62	36	95	64	39
25881	83	50	26	86	62	36	95	64	38
25887	75	51	27	87	60	35	95	64	38
25893	93	50	27	87	61	36	95	64	39
25899	88	50	26	86	61	37	95	64	38
25905	82	51	27	86	62	36	95	64	38
25910	87	50	26	87	61	36	95	64	39
25916	80	51	27	87	61	37	96	64	39
25922	79	50	27	87	62	36	96	63	39
25927	86	51	27	86	60	36	96	63	40
25933	88	50	26	86	62	37	96	63	39
25938	82	50	27	86	62	37	96	63	39
25945	89	49	27	86	61	37	97	63	39
25950	77	52	27	86	61	37	97	63	39
25956	79	50	27	87	61	38	97	63	39
25962	80	51	27	86	61	37	97	63	39
25967	79	51	26	86	60	38	97	62	38
25973	82	50	26	87	61	37	98	63	40
25978	83	51	26	87	62	38	98	63	40
25985	84	50	28	86	61	37	98	62	39
25991	76	50	26	86	61	37	97	62	39
25996	82	50	27	87	61	37	98	62	39
26002	76	50	26	86	61	38	97	62	39
26007	81	50	27	87	61	37	98	62	39
26013	87	50	26	86	61	38	98	62	39
26019	84	50	27	86	61	37	97	62	39
26025	86	49	27	86	62	37	97	62	39
26031	76	50	28	87	61	37	97	62	39
26036	85	50	26	87	62	38	97	62	39
26042	83	51	27	86	60	38	97	62	39
26048	88	50	26	88	62	36	97	62	39
26053	90	50	27	86	62	38	97	63	39
26059	90	50	26	86	62	38	96	62	39
26064	88	50	26	86	62	37	96	62	39
26071	94	49	26	87	62	38	96	63	39
26077	85	50	27	87	62	37	96	63	39
26082	84	50	26	86	62	38	96	63	39
26088	84	49	28	86	62	37	96	63	39
26093	83	51	27	87	62	37	96	63	39
26099	87	50	27	86	62	37	95	63	39
26105	89	50	27	87	62	36	96	63	39
26111	87	49	26	87	62	36	96	63	38
26117	91	50	26	87	63	37	96	63	38
26122	93	50	26	87	62	37	95	63	38
26128	80	51	26	87	62	36	95	63	38
26133	88	51	26	87	63	37	96	64	38
26139	84	52	27	87	62	35	95	64	38
26145	83	51	26	86	63	36	96	64	38
26150	81	50	27	87	62	35	96	64	38
26157	91	49	27	86	63	36	96	64	38
26162	90	51	25	87	62	36	96	64	38
26168	77	50	25	86	63	37	95	64	38
26174	88	51	26	87	62	36	95	64	38
26179	85	50	26	86	63	37	95	64	38
26185	82	52	26	86	63	36	95	64	38
26190	79	51	27	87	63	36	95	64	39
26197	89	50	27	87	64	36	95	64	39
26202	92	51	27	87	63	36	95	64	39
26208	84	52	25	86	64	37	95	64	39
26214	88	51	27	87	64	37	95	64	39
26219	85	50	27	87	63	36	94	64	39
26225	82	50	27	87	64	36	94	64	39
26230	85	50	26	87	63	36	94	64	40
26236	90	50	27	87	64	37	94	64	39
26243	86	51	26	87	63	37	94	64	39
26248	84	51	26	87	64	36	94	64	39
26254	84	50	27	87	64	36	93	64	39
26259	87	49	27	87	64	36	93	64	39
26265	84	52	26	87	64	36	93	64	40
26270	83	51	26	86	64	36	93	64	39
26276	84	51	27	87	64	35	93	64	39
26283	78	49	26	87	64	35	93	64	40
26288	76	48	28	87	64	36	93	64	39
26294	82	50	27	87	64	36	93	65	39
26299	86	50	27	87	64	36	93	64	38
26305	86	52	26	87	63	36	93	65	38
26311	81	50	26	87	64	35	93	65	40
26316	85	50	27	87	64	36	93	64	38
26322	96	49	26	87	64	36	93	64	39
26328	80	50	26	87	64	36	93	64	39
26334	90	49	27	86	64	36	94	64	39
26340	81	49	28	86	64	36	94	64	39
26345	78	50	27	87	64	36	94	64	39
26351	81	50	27	87	64	36	94	64	39
26356	87	50	27	87	64	37	94	64	40
26362	86	51	26	86	63	37	94	64	40
26369	86	50	27	86	65	37	94	64	39
26374	90	49	27	87	64	36	95	64	40
26380	93	50	27	86	63	37	94	64	39
26385	77	51	27	87	64	36	95	64	40
26391	82	49	28	87	64	38	95	64	40
26396	87	49	27	87	64	37	95	64	39
26402	92	48	27	87	63	37	95	64	40
26409	105	50	27	86	64	37	95	64	39
26414	90	53	26	87	64	37	95	64	39
26420	81	48	29	87	64	37	95	64	39
26425	64	50	28	87	64	36	95	64	39
26431	80	49	27	87	64	37	95	64	39
26437	87	49	27	86	65	37	95	64	39
26442	82	51	26	86	63	37	95	64	39
26448	81	49	26	87	65	37	95	64	39
26454	83	51	27	87	64	36	95	64	39
26460	84	50	27	87	64	36	94	64	38
26466	78	50	25	87	64	36	94	64	39
26471	81	51	26	87	64	37	94	64	39
26477	85	50	26	87	64	37	94	64	39
26482	88	50	27	86	64	37	94	64	40
26488	76	49	26	87	64	36	93	64	39
26495	85	50	27	86	64	36	94	64	41
26500	82	50	27	87	64	36	93	64	39
26506	88	50	26	87	64	36	93	64	41
26511	89	50	26	87	64	36	94	64	41
26517	85	49	26	87	64	36	93	64	40
26523	80	50	27	87	64	36	93	64	40
26528	85	50	26	87	64	36	93	64	40
26534	78	49	28	87	64	36	93	65	39
26540	84	49	27	87	64	35	93	65	39
26546	85	50	26	87	64	35	93	65	39
26552	79	48	26	87	64	35	93	65	39
26557	82	51	26	87	64	35	93	65	39
26563	88	50	26	87	64	36	93	65	38
